STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,DATE,DTWL,
Andhra Pradesh,Krishna,Gannavaram,Bahu Balendruni Gudem,16.57149,80.79161,10-01-2026,0.61,
Andhra Pradesh,Krishna,Gudivada,Angaluru,16.38194,81.03434,10-01-2026,0.72,
Andhra Pradesh,Krishna,Gudlavalleru,Gudlavalleru,16.34356,81.05475,10-01-2026,2.49,
Andhra Pradesh,Krishna,Guduru,Gudur,16.22013,81.08494,10-01-2026,2.31,
Andhra Pradesh,Krishna,Koduru,Mandapakala,15.97411,81.00008,10-01-2026,0.76,
Andhra Pradesh,Krishna,Machilipatnam,Sultan Nagar,16.20014,81.11369,10-01-2026,1.42,
Andhra Pradesh,Krishna,Movva,Ayyanki,16.26568,80.94375,10-01-2026,2.19,
Andhra Pradesh,Krishna,Nandivada,Polukonda,16.51948,81.07816,10-01-2026,0.86,
Andhra Pradesh,Krishna,Pamarru,Kurumaddali,16.33110,80.92606,10-01-2026,1.5,
Andhra Pradesh,Krishna,Pamarru,Nimmakuru,16.27474,81.00520,10-01-2026,3.02,
Andhra Pradesh,Krishna,Pedana,Nadupur,16.28296,81.12933,10-01-2026,1.92,
Andhra Pradesh,Krishna,Pedana,Pedana,16.25839,81.14948,10-01-2026,1.58,
Andhra Pradesh,Krishna,Pedaparupudi,Venkatapragada,16.44202,80.91022,10-01-2026,3.83,
Andhra Pradesh,Krishna,Vuyyuru,Tadanki,16.35812,80.88030,10-01-2026,2.03,
Andhra Pradesh,Kurnool,Adoni,Naganathanahalli,15.56070,77.22214,10-01-2026,2.92,
Andhra Pradesh,Kurnool,Gudur,Gudur,15.77260,77.80740,10-01-2026,4.82,
Andhra Pradesh,Kurnool,Halaharvi,Bapuram,15.36111,77.47916,10-01-2026,2.73,
Andhra Pradesh,Kurnool,Halaharvi,Gulyam,15.36012,77.06390,10-01-2026,6,
Andhra Pradesh,Kurnool,Halaharvi,Haradgiri,15.30120,77.18819,10-01-2026,8.57,
Andhra Pradesh,Kurnool,Holagunda,Holagondi,15.48960,77.04020,10-01-2026,2.22,
Andhra Pradesh,Kurnool,Holagunda,Sullavai,15.43210,77.12220,10-01-2026,3.25,
Andhra Pradesh,Kurnool,Kodumur,Kodumuru,15.68570,77.77360,10-01-2026,3.87,
Andhra Pradesh,Kurnool,Kodumur,Pylakurthi,15.71510,77.81310,10-01-2026,2.52,
Andhra Pradesh,Kurnool,Kurnool,Imd Kurnool,15.80556,78.03972,10-01-2026,2.92,
Andhra Pradesh,Kurnool,Kurnool,Kurnool,15.83850,78.04940,10-01-2026,5.4,
Andhra Pradesh,Kurnool,Mantralayam,Tungabhadra,15.94780,77.30140,10-01-2026,2.52,
Andhra Pradesh,Kurnool,Pattikonda,Rajala Mandagiri,15.43590,77.47350,10-01-2026,1.28,
Andhra Pradesh,KURNOOL,,,15.70790,77.61410,10-01-2026,1.57,
Andhra Pradesh,KURNOOL,,,15.34860,77.14890,10-01-2026,3,
Andhra Pradesh,Nandyal,Atmakur,Atmakur,15.87427,78.57705,10-01-2026,1.32,
Andhra Pradesh,Nandyal,Atmakur,Venkatapuram,15.88315,78.65440,10-01-2026,1.63,
Andhra Pradesh,Nandyal,Banaganapalle,Pathapadu,15.33489,78.15490,10-01-2026,3.68,
Andhra Pradesh,Nandyal,Bandi Atmakur,Santajutur,15.62604,78.53436,10-01-2026,1.01,
Andhra Pradesh,Nandyal,Chagalamarri,Muthalapenta,15.03920,78.60109,10-01-2026,0.71,
Andhra Pradesh,Nandyal,Kolimigundla,Kolimigundla,15.07861,78.11250,10-01-2026,3.39,
Andhra Pradesh,Nandyal,Mahanandi,Mahanandi,15.46921,78.62000,10-01-2026,4.24,
Andhra Pradesh,Nandyal,Nandyal,Nandyal,15.48917,78.49468,10-01-2026,0.06,
Andhra Pradesh,Nandyal,Nandyal,Venkatapuram,15.31673,78.51404,10-01-2026,2.03,
Andhra Pradesh,Nandyal,Owk,Uppalapadu,15.17005,78.04314,10-01-2026,3.03,
Andhra Pradesh,Nandyal,Pagidyala,Moravakonda,15.95924,78.28764,10-01-2026,1.21,
Andhra Pradesh,Nandyal,Pamulapadu,Rudravaram,15.85028,78.47074,10-01-2026,0.99,
Andhra Pradesh,Nandyal,Rudravaram,Ahobilam,15.13398,78.67252,10-01-2026,7.56,
Andhra Pradesh,Nandyal,Sanjamala,Nossam,14.98822,78.39186,10-01-2026,1.98,
Andhra Pradesh,Nandyal,Srisailam,Srisailam,16.07718,78.86097,10-01-2026,3.03,
Andhra Pradesh,Nandyal,Srisailam,Srisailam,16.07588,78.86710,10-01-2026,3.16,
Andhra Pradesh,Nandyal,Velugodu,G Regadi Gudur,15.71271,78.47842,10-01-2026,0.65,
Andhra Pradesh,Ntr,A.Konduru,Ramchandrapuram,16.87266,80.63975,10-01-2026,2.38,
Andhra Pradesh,Ntr,Gampalagudem,Gampala Gudem,16.99960,80.52424,10-01-2026,1.86,
Andhra Pradesh,Ntr,Gampalagudem,Veenagadapa,16.97207,80.53118,10-01-2026,2.1,
Andhra Pradesh,Ntr,Ibrahimpatnam,Kondapalli,16.62737,80.54527,10-01-2026,6.94,
Andhra Pradesh,Ntr,Jaggayyapeta,Muktyala,16.82730,80.07600,10-01-2026,2.6,
Andhra Pradesh,Ntr,Kanchikacherla,Kanchikacharla,16.67457,80.39880,10-01-2026,2.32,
Andhra Pradesh,Ntr,Mylavaram,Mailavaram,16.75266,80.63925,10-01-2026,4.52,
Andhra Pradesh,Ntr,Nandigama,Annasagaram,16.78926,80.27355,10-01-2026,5.31,
Andhra Pradesh,Ntr,Tiruvuru,Tiruvur,17.11435,80.61420,10-01-2026,2.99,
Andhra Pradesh,Ntr,Tiruvuru,Tiruvuru,17.09872,80.61297,10-01-2026,3.18,
Andhra Pradesh,Ntr,Veerullapadu,Jayanthi,16.82016,80.44252,10-01-2026,2.25,
Andhra Pradesh,Ntr,Vijayawada Rural,Guntupalli,16.58325,80.54881,10-01-2026,2.92,
Andhra Pradesh,Ntr,Vijayawada Rural,Rayanapadu,16.56825,80.57525,10-01-2026,7.98,
Andhra Pradesh,Ntr,Vijayawada Urban,Fraserpeta,16.53553,80.61578,10-01-2026,7.7,
Andhra Pradesh,Ntr,Vijayawada Urban,Srinivas Nagar,16.51058,80.66950,10-01-2026,8.25,
Andhra Pradesh,Ntr,Vissannapet,Tata Kuntla,16.96070,80.77587,10-01-2026,7.8,
Andhra Pradesh,Palnadu,Amaravathi,Narakullapadu,16.53290,80.36630,10-01-2026,2.81,
Andhra Pradesh,Palnadu,Bollapalle,Gandiganumula,16.29711,79.57545,10-01-2026,12.5,
Andhra Pradesh,Palnadu,Bollapalle,Vellatur,16.11930,79.65060,10-01-2026,1.45,
Andhra Pradesh,Palnadu,Chilakaluripet,Chilkaluripet,16.08510,80.17650,10-01-2026,0.97,
Andhra Pradesh,Palnadu,Chilakaluripet,Kavuru,16.14191,80.12124,10-01-2026,1.58,
Andhra Pradesh,Palnadu,Dachepalle,Dachepalle,16.59833,79.72839,10-01-2026,4,
Andhra Pradesh,Palnadu,Ipur,K.Upparapalem,16.13936,79.79065,10-01-2026,1.19,
Andhra Pradesh,Palnadu,Machavaram,Murjampadu,16.59060,79.90840,10-01-2026,8.67,
Andhra Pradesh,Palnadu,Nadendla,Nadendla,16.17620,80.18430,10-01-2026,0.44,
Andhra Pradesh,Palnadu,Narasaraopeta,Jonnalagadda,16.24180,80.08290,10-01-2026,1.52,
Andhra Pradesh,Palnadu,Narasaraopeta,Lingamguntla,16.23100,80.03180,10-01-2026,2.38,
Andhra Pradesh,Palnadu,Narasaraopeta,Uppalapalem,16.19381,80.02991,10-01-2026,2.23,
Andhra Pradesh,Palnadu,Nekarikallu,Inmetla,16.37849,79.98251,10-01-2026,3.8,
Andhra Pradesh,Palnadu,Piduguralla,Guttikonda,16.43060,79.83220,10-01-2026,3.36,
Andhra Pradesh,Palnadu,Piduguralla,Konanki,16.50731,79.92323,10-01-2026,3.48,
Andhra Pradesh,Palnadu,Piduguralla,Thummalacheruvu,16.52550,79.79870,10-01-2026,1.21,
Andhra Pradesh,Palnadu,Piduguralla,Zullakallu,16.44510,79.79100,10-01-2026,0.93,
Andhra Pradesh,Palnadu,Rajupalem,Anupalem,16.46390,79.95869,10-01-2026,10.5,
Andhra Pradesh,Palnadu,Rajupalem,Anupalem,16.46352,79.95878,10-01-2026,5.58,
Andhra Pradesh,Palnadu,Rajupalem,Kondamodu,16.46125,79.92031,10-01-2026,2.85,
Andhra Pradesh,Palnadu,Rajupalem,Kondamodu,16.46080,79.92060,10-01-2026,6.49,
Andhra Pradesh,Palnadu,Rompicherla,Santagudipadu,16.25340,79.91410,10-01-2026,2.58,
Andhra Pradesh,Palnadu,Veldurthy,Mandadi,16.40840,79.40540,10-01-2026,2.88,
Andhra Pradesh,Parvathipuram Manyam,Balijipeta,Balajipet,18.61133,83.52859,10-01-2026,0.26,
Andhra Pradesh,Parvathipuram Manyam,Balijipeta,Chilakalapalli,18.59297,83.53333,10-01-2026,2.19,
Andhra Pradesh,Parvathipuram Manyam,Jiyyammavalasa,Jiyammavalasa,18.79059,83.59989,10-01-2026,2.96,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Gangaraivalasa,18.85778,83.45795,10-01-2026,8.14,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Komarada,18.89838,83.46246,10-01-2026,7.96,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Vikrampuram,18.81211,83.44511,10-01-2026,2.76,
Andhra Pradesh,Parvathipuram Manyam,Makkuva,Payakapadu,18.64645,83.27307,10-01-2026,2.67,
Andhra Pradesh,Parvathipuram Manyam,Palakonda,Palakonda,18.60245,83.75404,10-01-2026,4.05,
Andhra Pradesh,Parvathipuram Manyam,Palakonda,Palakonda,18.59812,83.76553,10-01-2026,1.96,
Andhra Pradesh,Parvathipuram Manyam,Palakonda,Thumarada,18.60846,83.71434,10-01-2026,5.41,
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram,Parvatipuram,18.77247,83.42374,10-01-2026,2.74,
Andhra Pradesh,Parvathipuram Manyam,Salur,Sanyasirajupeta,18.51730,83.20788,10-01-2026,4.02,
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.73200,83.82570,10-01-2026,3.28,
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,10-01-2026,2.55,
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,10-01-2026,2.61,
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,10-01-2026,2.7,
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68653,83.61533,10-01-2026,0.88,
Andhra Pradesh,Prakasam,Ardhaveedu,Maguturu,15.69130,79.08330,10-01-2026,11.04,
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.54279,79.10865,10-01-2026,6.2,
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.55790,79.10700,10-01-2026,4.72,
Andhra Pradesh,Prakasam,Chandra Sekhara Puram,C.S. Puram,15.18310,79.27470,10-01-2026,0.8,
Andhra Pradesh,Prakasam,Cumbum,Chinna Cumubum,15.55720,79.08140,10-01-2026,3.03,
Andhra Pradesh,Prakasam,Darsi,Darsi,15.76250,79.67670,10-01-2026,2.67,
Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,15.83750,79.39690,10-01-2026,9.29,
Andhra Pradesh,Prakasam,Dornala,Hasnabad,15.89340,79.12430,10-01-2026,2.85,
Andhra Pradesh,Prakasam,Giddaluru,Uyyalavada,15.21330,78.89530,10-01-2026,9.28,
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.33030,78.97500,10-01-2026,2.08,
Andhra Pradesh,Prakasam,Kondapi,Kondepi,15.41330,79.86810,10-01-2026,5.89,
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.92360,79.59420,10-01-2026,2.05,
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.61210,80.02590,10-01-2026,3.15,
Andhra Pradesh,Prakasam,Markapur,Kandivanipalle,15.70000,79.29570,10-01-2026,17.38,
Andhra Pradesh,Prakasam,Markapur,Komatikunta,15.75250,79.22850,10-01-2026,15.86,
Andhra Pradesh,Prakasam,Markapur,Thippaipalle,15.68669,79.17682,10-01-2026,23.07,
Andhra Pradesh,Prakasam,Marripudi,Juvvigunta,15.43390,79.72890,10-01-2026,5.2,
Andhra Pradesh,Prakasam,Mundlamuru,Marella,15.87130,79.90390,10-01-2026,1.99,
Andhra Pradesh,Prakasam,Mundlamuru,Marella,15.28947,79.58370,10-01-2026,1.45,
Andhra Pradesh,Prakasam,Mundlamuru,Voolagallu,15.80735,79.78070,10-01-2026,1.6,
Andhra Pradesh,Prakasam,Ongole,Ongole,15.50935,80.04730,10-01-2026,2.57,
Andhra Pradesh,Prakasam,Pedacherlo Palle,Guntu Palle,15.15040,79.53080,10-01-2026,5.5,
Andhra Pradesh,Prakasam,Pedacherlo Palle,P C Palli,15.27030,79.57440,10-01-2026,4.38,
Andhra Pradesh,Prakasam,Podili,Katurivaripalem,15.59800,79.63980,10-01-2026,4.27,
Andhra Pradesh,Prakasam,Ponnaluru,Muttarasupalem,15.24860,79.84080,10-01-2026,2.8,
Andhra Pradesh,Prakasam,Pullalacheruvu,Isukatripuravaram,16.08003,79.50445,10-01-2026,0.99,
Andhra Pradesh,Prakasam,Racherla,Racherla,15.45694,78.96389,10-01-2026,8.06,
Andhra Pradesh,Prakasam,Santhanuthala Padu,Santanutalapadu,15.54610,79.93940,10-01-2026,1.63,
Andhra Pradesh,Prakasam,Tarlupadu,Tadivaripalli,15.58990,79.27550,10-01-2026,7.71,
Andhra Pradesh,Prakasam,Yerragondapalem,Narasayapalem,15.99920,79.33590,10-01-2026,24.31,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Allur,Alluru,14.68048,80.05001,10-01-2026,1.12,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ananthasagaram,Somasila,14.50000,79.31667,10-01-2026,0.04,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur,Karatamoadu,14.67953,79.53852,10-01-2026,1,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur,Vasili,14.61389,79.67250,10-01-2026,1.91,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur,Vasili,14.61695,79.67268,10-01-2026,2.03,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Bogole,Kada Nutala,14.79097,79.99968,10-01-2026,1.39,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla,Aduripalli,14.44263,79.60458,10-01-2026,3.26,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla,Bodipadu,14.51642,79.57495,10-01-2026,1.3,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Duttalur,Brehmeshwaram,14.85450,79.45924,10-01-2026,4,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri,Chinna Annaluru,14.91541,79.68818,10-01-2026,2.98,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri,Chinna Annaluru,14.91539,79.68784,10-01-2026,2.22,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri,Dubagunta,14.91599,79.72475,10-01-2026,1.3,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Kavali,14.90866,79.99386,10-01-2026,1.45,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,North Rajupalem,14.55709,79.98958,10-01-2026,0.67,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Bhimavarapupadu,15.02050,79.77648,10-01-2026,2.81,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Manubolu,14.19191,79.87183,10-01-2026,2.08,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Vadlapudi,14.30307,79.77921,10-01-2026,1.85,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Nellore,14.43660,79.96417,10-01-2026,5.26,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Podalakur,14.38095,79.73100,10-01-2026,1.06,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Shanti Nagar,14.42992,79.76156,10-01-2026,0.25,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Tatiparthi,14.51794,79.76610,10-01-2026,2.03,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Penubarti,14.34283,79.47169,10-01-2026,2.85,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Sangam,14.58751,79.74319,10-01-2026,0.17,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri,Udayagiri,14.87614,79.31101,10-01-2026,3.76,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ulavapadu,Chagollu,15.11691,80.00647,10-01-2026,1.9,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ulavapadu,Ulavapadu,15.16361,80.00970,10-01-2026,2.69,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam,Kanupur,14.32886,79.90271,10-01-2026,2.69,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam,Venkatachalam,14.32889,79.92748,10-01-2026,1.45,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur,Choukacherla,14.61360,80.04720,10-01-2026,0.63,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur,Ramathirdam,14.63985,80.14294,10-01-2026,2.16,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Voletivari Palem,Malakonda,15.11749,79.64036,10-01-2026,4.95,
Andhra Pradesh,Sri Potti Sriramulu Nellore,Voletivari Palem,Pokur,15.17841,79.81790,10-01-2026,0.89,
Andhra Pradesh,Sri Sathya Sai,Amadagur,Amadguru,13.88858,78.02268,10-01-2026,6.13,
Andhra Pradesh,Sri Sathya Sai,Chennekothapalle,Chenna Kothapalli,14.27033,77.62540,10-01-2026,3.85,
Andhra Pradesh,Sri Sathya Sai,Dharmavaram,Dharmavaram,14.38640,77.71020,10-01-2026,4.98,
Andhra Pradesh,Sri Sathya Sai,Dharmavaram,Dharmavaram,14.38640,77.71020,10-01-2026,1.44,
Andhra Pradesh,Sri Sathya Sai,Dharmavaram,Dharmavaram,14.41380,77.71609,10-01-2026,4.58,
Andhra Pradesh,Sri Sathya Sai,Gorantla,Eguvagangam Palli,14.03940,77.80710,10-01-2026,1.23,
Andhra Pradesh,Sri Sathya Sai,Gudibanda,Narasingarayana Roppam,14.00991,77.19881,10-01-2026,69.75,
Andhra Pradesh,Sri Sathya Sai,Hindupur,Manesamudram,13.88050,77.52920,10-01-2026,6.03,
Andhra Pradesh,Sri Sathya Sai,Kadiri,Alampur,14.19400,78.16560,10-01-2026,1.77,
Andhra Pradesh,Sri Sathya Sai,Kadiri,Jaukula,14.16350,78.17400,10-01-2026,2.48,
Andhra Pradesh,Sri Sathya Sai,Kothacheruvu,Mylasamudram,14.25994,77.77358,10-01-2026,18.63,
Andhra Pradesh,Sri Sathya Sai,Lepakshi,Kanchisamudram,13.77500,77.60833,10-01-2026,2.14,
Andhra Pradesh,Sri Sathya Sai,Madakasira,Kallumarri,13.87820,77.38060,10-01-2026,6.12,
Andhra Pradesh,Sri Sathya Sai,Madakasira,Kothulagutta,13.92059,77.21910,10-01-2026,1.9,
Andhra Pradesh,Sri Sathya Sai,Madakasira,Madakasira,13.94110,77.27600,10-01-2026,0.87,
Andhra Pradesh,Sri Sathya Sai,Mudigubba,Kodavandlapalli,14.46770,77.96290,10-01-2026,2.34,
Andhra Pradesh,Sri Sathya Sai,Mudigubba,Kodavandlapalli,14.46770,77.96290,10-01-2026,2.69,
Andhra Pradesh,Sri Sathya Sai,Nallacheruvu,Nalla Cheruvu,13.98700,78.18780,10-01-2026,9.35,
Andhra Pradesh,Sri Sathya Sai,Nambulapulikunta,Mekalacheruvu,14.04000,78.31000,10-01-2026,2.48,
Andhra Pradesh,Sri Sathya Sai,Nambulapulikunta,Tatimanigunta,14.13090,78.39030,10-01-2026,1.75,
Andhra Pradesh,Sri Sathya Sai,Obuladevarecheruvu,O.D.Cheruvu,14.02170,77.99520,10-01-2026,3.08,
Andhra Pradesh,Sri Sathya Sai,Obuladevarecheruvu,Tangdikunta,13.94250,77.93450,10-01-2026,1.92,
Andhra Pradesh,Sri Sathya Sai,Parigi,Paideti,13.95020,77.45730,10-01-2026,5.11,
Andhra Pradesh,Sri Sathya Sai,Penukonda,Addakula Palli,14.04030,77.54570,10-01-2026,18.28,
Andhra Pradesh,Sri Sathya Sai,Puttaparthi,Kambalaparthi,14.13770,77.90990,10-01-2026,2.53,
Andhra Pradesh,Sri Sathya Sai,Roddam,Dodagatta,14.02833,77.37111,10-01-2026,8.8,
Andhra Pradesh,Sri Sathya Sai,Rolla,Hottebetta,13.88139,77.15972,10-01-2026,9.76,
Andhra Pradesh,Sri Sathya Sai,Rolla,Kothapalam,13.87680,77.14620,10-01-2026,3.71,
Andhra Pradesh,Sri Sathya Sai,Tanakal,Tanakallu,13.91710,78.19600,10-01-2026,8.32,
Andhra Pradesh,Srikakulam,Amadalavalasa,Amudalavalasa,18.41665,83.90408,10-01-2026,2.62,
Andhra Pradesh,Srikakulam,Gara,Gara,18.32980,84.05193,10-01-2026,5.18,
Andhra Pradesh,Srikakulam,Gara,Srikurmam,18.27240,84.00281,10-01-2026,3.14,
Andhra Pradesh,Srikakulam,Hiramandalam,Gotta,18.69371,83.97065,10-01-2026,1.05,
Andhra Pradesh,Srikakulam,Hiramandalam,Kolata,18.71025,84.00452,10-01-2026,2.24,
Andhra Pradesh,Srikakulam,Jalumuru,Allada,18.48119,83.97586,10-01-2026,4.31,
Andhra Pradesh,Srikakulam,Jalumuru,Chalavaripeta,18.50932,84.06320,10-01-2026,2.81,
Andhra Pradesh,Srikakulam,Kanchili,Kanchili,18.98366,84.58468,10-01-2026,5.88,
Andhra Pradesh,Srikakulam,Kotabommili,Kobbari Chetlapeta,18.50220,84.12714,10-01-2026,3.83,
Andhra Pradesh,Srikakulam,Kotabommili,Tulasipeta,18.43644,84.12384,10-01-2026,0.72,
Andhra Pradesh,Srikakulam,Laveru,Bejjipuram,18.23309,83.74802,10-01-2026,0.93,
Andhra Pradesh,Srikakulam,Mandasa,Chinnahamsa,18.81262,84.34100,10-01-2026,3.11,
Andhra Pradesh,Srikakulam,Mandasa,Haripuram,18.84549,84.50552,10-01-2026,4.13,
Andhra Pradesh,Srikakulam,Meliaputti,Meliaputti,18.77424,84.17358,10-01-2026,2.18,
Andhra Pradesh,Srikakulam,Meliaputti,Pedda Padmapuram,18.75953,84.16202,10-01-2026,2.71,
Andhra Pradesh,Srikakulam,Meliaputti,Sundarada,18.73943,84.13496,10-01-2026,3.22,
Andhra Pradesh,Srikakulam,Nandigam,Nandigam,18.65634,84.29862,10-01-2026,8.2,
Andhra Pradesh,Srikakulam,Nandigam,Nandigama,18.65849,84.30281,10-01-2026,2.01,
Andhra Pradesh,Srikakulam,Nandigam,Pata Tekkali,18.63045,84.36012,10-01-2026,1.28,
Andhra Pradesh,Srikakulam,Palasa,Palasa,18.75704,84.41747,10-01-2026,0.91,
Andhra Pradesh,Srikakulam,Palasa,Tekkalipatnam,18.73941,84.33190,10-01-2026,2.64,
Andhra Pradesh,Srikakulam,Pathapatnam,Temburu,18.62821,84.12634,10-01-2026,3.88,
Andhra Pradesh,Srikakulam,Ponduru,Ponduru,18.35559,83.75528,10-01-2026,2.25,
Andhra Pradesh,Srikakulam,Santhabommali,Naupada,18.56505,84.29980,10-01-2026,1.87,
Andhra Pradesh,Srikakulam,Santhabommali,Santabommali,18.53656,84.20306,10-01-2026,6.96,
Andhra Pradesh,Srikakulam,Sarubujjili,Sarubujjili,18.53907,83.92565,10-01-2026,4.79,
Andhra Pradesh,Srikakulam,Sompeta,Korlam,18.90590,84.55421,10-01-2026,2.18,
Andhra Pradesh,Srikakulam,Sompeta,Mamidipalli,18.86199,84.54742,10-01-2026,3.43,
Andhra Pradesh,Srikakulam,Sompeta,Mamidipalli,18.65029,84.39298,10-01-2026,3.42,
Andhra Pradesh,Srikakulam,Sompeta,Mamidipalli,18.86267,84.54778,10-01-2026,4.31,
Andhra Pradesh,Srikakulam,Srikakulam,Arasavalli,18.28904,83.91593,10-01-2026,1.67,
Andhra Pradesh,Srikakulam,Srikakulam,Patasrikakulam,18.27269,83.90514,10-01-2026,7.33,
Andhra Pradesh,Srikakulam,Srikakulam,Ragolu,18.34453,83.89346,10-01-2026,2.07,
Andhra Pradesh,Srikakulam,Tekkali,Burugam,18.60662,84.30949,10-01-2026,1.39,
Andhra Pradesh,Srikakulam,Vajrapukotturu,Bendigetu,18.71807,84.38831,10-01-2026,2.51,
Andhra Pradesh,Srikakulam,Vajrapukotturu,Gollasaradi,18.73628,84.45147,10-01-2026,1.85,
Andhra Pradesh,Srikakulam,Vajrapukotturu,Veerabhadrapuram,18.73030,84.36406,10-01-2026,2.02,
Andhra Pradesh,Tirupati,Balayapalle,Melchuru,13.90801,79.73149,10-01-2026,0.08,
Andhra Pradesh,Tirupati,Buchinadidu Khandriga,Nilavaai,13.63705,79.90084,10-01-2026,1.92,
Andhra Pradesh,Tirupati,Chandragiri,Mungilipattu,13.56087,79.24931,10-01-2026,3.4,
Andhra Pradesh,Tirupati,Chillakur,Ramareddypalem,14.14042,80.00660,10-01-2026,1.35,
Andhra Pradesh,Tirupati,Chittamur,Aravapalem,13.93052,80.03844,10-01-2026,1.27,
Andhra Pradesh,Tirupati,Doravarisatram,Mylangam,13.83000,79.96555,10-01-2026,1.25,
Andhra Pradesh,Tirupati,Kota,Chittedu,14.05429,79.98029,10-01-2026,2.5,
Andhra Pradesh,Tirupati,Kota,Kesavaram,14.06234,79.96086,10-01-2026,2.3,
Andhra Pradesh,Tirupati,Kota,Vidyanagar,14.03057,80.03122,10-01-2026,2.67,
Andhra Pradesh,Tirupati,Nagalapuram,Nagalapuram,13.38750,79.80083,10-01-2026,2.64,
Andhra Pradesh,Tirupati,Naidupeta,Brahmana Puduru Agrahara,13.89905,79.92677,10-01-2026,1.4,
Andhra Pradesh,Tirupati,Naidupeta,Darakastu Kandriga,13.69844,80.02714,10-01-2026,2.72,
Andhra Pradesh,Tirupati,Naidupeta,Menakuru,13.91611,79.83778,10-01-2026,3.41,
Andhra Pradesh,Tirupati,Pakala,Damalcheruvu,13.47803,79.04816,10-01-2026,3.3,
Andhra Pradesh,Tirupati,Ramachandrapuram,Balijepalli,13.52126,79.38071,10-01-2026,0.58,
Andhra Pradesh,Tirupati,Renigunta,Guthuvaripalli,13.65140,79.54250,10-01-2026,2.6,
Andhra Pradesh,Tirupati,Satyavedu,Ammasi Reddy Kandriga,13.45656,79.96375,10-01-2026,4.34,
Andhra Pradesh,Tirupati,Satyavedu,Satyavedu,13.42580,79.95153,10-01-2026,0.78,
Andhra Pradesh,Tirupati,Srikalahasti,Sri Kalahasti,13.75236,79.70245,10-01-2026,2.91,
Andhra Pradesh,Tirupati,Sullurpeta,Atkanitipa,13.72248,80.12406,10-01-2026,0.04,
Andhra Pradesh,Tirupati,Sullurpeta,Tallampadu,13.72810,79.95030,10-01-2026,0.25,
Andhra Pradesh,Tirupati,Tirupati (Rural),Cherlapalle,13.60598,79.36149,10-01-2026,1.75,
Andhra Pradesh,Tirupati,Tirupati (Urban),Tirupati(U),13.64248,79.42151,10-01-2026,1.42,
Andhra Pradesh,Tirupati,Vakadu,Durgaraja-Patnam,13.97861,80.15643,10-01-2026,1.37,
